prompt,image_path
"**<https://s.mj.run/57ph7k0Ur78> multicolored blacklight graffiti painting of a cute cartoon Mouse with Pixar,disney,colorful, volumetric lighting, 4k, photorealistic, by Beeple,cinematic, hyper detailed** - Upscaled by <@979016566094045215> (relaxed)",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_28035.png
"Progress images have been disabled. Don't worry, the results will still be sent when it completes.",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_4788.png
**<https://s.mj.run/qBgclhhI0RM> boris johnson combined with a fat sausage** - Upscaled by <@522910479941763074>,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_16727.png
"Progress images have been disabled. Don't worry, the results will still be sent when it completes.",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_19355.png
"**<https://s.mj.run/m5CTZb68Bow> sargent painting of a man traveling an oriental street in the 1880s, muted colors, artstation, concept art, beautiful lighting, haze, sun, hot, palmtrees, camel, merchants, spice, market, golden light, colorful clothing, --ar 2:1** - Upscaled (Max) by <@522910479941763074>",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_1794.png
**A lone man struggles His adversary a mountain The pile of inadequacy Creeps to contain This lonely man struggles Forever in vain most epic beautiful dream about love and detailed nature in an impossible colorful dreamscape --ar 16:8** - Upscaled (Max) by <@959192950846410812> (relaxed),D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_23506.png
"**<https://s.mj.run/LAQFkVJrKJA> stunning portrait by Charlie Bowater and Monia Merlo, character concept, cgsociety, aviator sunglasses, synthwave, dramatic scenery --iw 0.9** - <@264540572755165184>",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_1108.png
"**<https://s.mj.run/9U0vWSa_atw> despair in america, high octane render --ar 16:9** - <@981956077161685083>",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_23133.png
"**bio insect mech battle suit, howitzer, popular on artstation, concept art, --ar 16:9 --no car** - <@298406433605681154> (relaxed)",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_17543.png
"**<https://s.mj.run/QIgF9-KsZaU> cats with many eyes floating in colorful glowing swirling whisps, occult inspired, emerging from the void, shallow depth of field --aspect 7:2** - Upscaled by <@412798156477169664> (relaxed)",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_6467.png
"**a set of logo design for Stand up paddle boarding , sup ,minimalist , --ar 16:9** - <@802441290389389362> (relaxed)",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_26159.png
**a corpulent man made out of bone tips back in his chair in a restaurant made out of dingo --ar 16:9** - <@886628494820376646>,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_2084.png
"**aerial view of surrealistic alien monument, Pharaonic patterns, sunset, highly detailed and intricate, hyper realistic, yellow and blue, sci fi, artstation, octane render, 8k --ar 7:5** - Upscaled by <@382289069012680704> (relaxed)",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_28088.png
**vintage photograph of the apocalypse** - <@601909449883648022> (relaxed),D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_15241.png
**<https://s.mj.run/EE0r-gbg5l0> cyber street at night** - Upscaled by <@981290571672985611>,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_25984.png
"**<https://s.mj.run/mmEfpg4lsbs> a logo for Stand up paddle boarding , sup,minimalist** - <@802441290389389362> (relaxed)",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_26832.png
**artwork by Édouard Cibot** - <@556306140879650827>,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_29023.png
"**<https://s.mj.run/Djg3IPOD_gw> die cut sticker , a cute bikini girl on the sup** - <@802441290389389362> (relaxed)",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_27359.png
"**<https://s.mj.run/8V0XiSJtV-s> multicolored blacklight graffiti painting of a Beautiful cow god with VR headset and necklace : : Beksinkski : : 4k symmetrical portrait, retro dark vintage sci-fi** - Upscaled by <@979016566094045215> (relaxed)",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_27209.png
"**<https://s.mj.run/sWXS8A5_O8o> stunning devil of hell:: photography of a demon wrapped in a silk sarong in the wind, anime waifu style character, clean soft lighting, backlit beautiful face, clean brush stroke, 8k character concept art, by WLOP and artgerm, 3d, --ar 2:3 --stop 80 --no white --iw 500** - <@688517415285555389>",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_24754.png
**Tame impala currents album art** - Upscaled by <@601909449883648022> (relaxed),D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_18281.png
"**<https://s.mj.run/Z6MQGlktbMU> All blue Victorian garden with hydrangeas, summer vibe, beautiful sunshine, in style of ralph mcquarrie, by Ghibli, by craig mullins --ar 3:4** - <@979016566094045215> (relaxed)",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_21895.png
"**Recursive image with a well rounded Calico feline, large eyes, shiny soft fur, anatomically correct, surrounded by matte mirroring wisps,b lithography in the style of Théophile Steinlen, Adobe illustrator, UHD --aspect 9:21 --fast** - <@873483547866976256> (relaxed)",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_4532.png
"**<https://s.mj.run/M34ZJLOZDR8> a jazz band of penguins playing in a dive bar in front of a crowd of other animals, stagelighting::5, energy::10, red::10, smoke:5** - Upscaled by <@522910479941763074>",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_2306.png
"**And endless ocean of latent space and yet you continue to visit the same island. Why, by rupi kaur** - <@556306140879650827>",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_849.png
"**<https://s.mj.run/nmQ7OjZoh9o> sad feeling, Phil Greenwood style painting** - <@935939346840825996>",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_25809.png
"**<https://s.mj.run/8V0XiSJtV-s> multicolored blacklight graffiti painting of a Beautiful cow god with VR headset and necklace : : Beksinkski : : 4k symmetrical portrait, retro dark vintage sci-fi** - <@979016566094045215> (relaxed)",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_27258.png
"**<https://s.mj.run/NIt7_MLS7lw> stunning devil of horror:: photography of a satan wrapped in a silk sarong in the wind, anime waifu style character, clean soft lighting, backlit beautiful face, clean brush stroke, 8k character concept art, by WLOP and artgerm, 3d, --ar 2:3 --uplight --iw 1.8 --stop 80** - <@688517415285555389>",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_27664.png
"**<https://s.mj.run/X3lRBz5cXNk> a very long wavy cat, soft furred, by Kamiel Proost, --iw 2 --aspect 10:25 --fast** - <@873483547866976256> (relaxed)",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_27294.png
**Love as surreal architecture** - <@581578522234191899>,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_14298.png
"**<https://s.mj.run/3yTwVjDRRvU> An elegantly designed perfume bottle, in the form of a cat, half filled with liquid, very detailed, high refraction, soft blue volumetric lighting, DoF narrow, made by René Lalique, --iw 1.2 --fast --no text** - <@873483547866976256> (relaxed)",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_19219.png
**<https://s.mj.run/bnh0iz37U7A> Blind Ambition concept art realistic  concept art 4K symmetrical character --iw 6 --ar 8:12** - <@959192950846410812> (relaxed),D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_10980.png
"**<https://s.mj.run/RTOu7H3pyO8> :: Ivan Aivazovsky style, Ultra detailed, 8k --no ship --ar 2:3** - Upscaled by <@713319244347211797>",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_16169.png
"**<https://s.mj.run/rQRc9nm2X1A> Mario and Luigi dying at a wedding, pointilism art style** - Upscaled by <@298406433605681154> (relaxed)",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_12774.png
"**fire flame, logo design, detailed linework** - <@758272529683972099>",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_24611.png
"**asteroid field, sci-fi, by Karel Thole and Mike Mignola** - <@977252506335858758> (relaxed)",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_4872.png
"**stunning devil of horror:: photography of a satan wrapped in a silk sarong in the wind, anime waifu style character, clean soft lighting, backlit beautiful face, dirty brush stroke,  --ar 2:3 --uplight --iw 1.8 --stop 80** - <@688517415285555389>",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_27623.png
**<https://s.mj.run/8CKrJIy14yU> Sgt Dingo prepares a feast --iw .7 --ar 5:8** - Upscaled by <@886628494820376646>,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_8928.png
"Progress images have been disabled. Don't worry, the results will still be sent when it completes.",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_28114.png
"**Americana, roadside, mystery, sunset, abandoned old gas station, tumbleweeds, Nekro, Craig Mullins, Doron Langberg realistic, 3d concept render, cgsociety, rendered in octane, reflective raytrace, unreal engine, 8k hd hyper-detailed, artstation trending --ar 16:8** - Upscaled (Max) by <@959192950846410812> (relaxed)",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_16521.png
"Progress images have been disabled. Don't worry, the results will still be sent when it completes.",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_10446.png
"**<https://s.mj.run/EKCNJnCV9dM> minecraft, realistic, cubic, terrain, raytraced** - <@601909449883648022> (relaxed)",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_22698.png
**Simple magic style game equipment slot** - <@966701559553601566>,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_26400.png
"**<https://s.mj.run/UW9NDTC_Gno> cats covered with many glowing eyes, floating in colorful glowing swirling whisps, occult inspired, emerging from the void, shallow depth of field --aspect 3:1** - <@412798156477169664> (metered, fast)",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_1292.png
"**<https://s.mj.run/hO32xgXFgj4> beautiful chinese girl on pinterest search, swinging sword, chinese costume,black chinese costume, Girl, bamboo forest , bamboo leaf falling,windy, mist, stunning atmosphere, insanely detailed and intricate, golden ratio,hypermaximalist, matte painting, cinematic, epic, cgsociety, pinterest , Artstation trending ,32K resolution, james jean, Brian froud, ross tran, Laputa, Ruan Jia , Huang Guangjian —ar 16:9 —uplight —no blur** - <@958942713489801246>",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_16582.png
**<https://s.mj.run/zI83MensooY> energy drink with hulk Hogan face flying through the galaxy air** - <@373605562845233154>,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_18491.png
**Coheed and Cambria** - Upscaled by <@167082239794872320> (relaxed),D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_7039.png
"********highly detailed NYC tenement buildings made out of craft paper, cardboard,  collage elements  finely crafted fire escapes miniatures models diorama environment fine art museum piece --aspect 9:19** - <@986404200177094667> (relaxed)",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_17801.png
**Alien planet having human existance** - <@563676106855677956>,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_9172.png
"**beautiful portrait painting of Abigail Spencer, concept art , trending on artstation, by Quentin Matsys Anton Raphael Mengs** - Upscaled by <@959192950846410812> (relaxed)",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_23469.png
"Progress images have been disabled. Don't worry, the results will still be sent when it completes.",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_13145.png
"**floating 3D pentagonal object with many eyes, spooky, sci-fi, by Karel Thole** - Upscaled by <@977252506335858758> (relaxed)",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_3263.png
"Progress images have been disabled. Don't worry, the results will still be sent when it completes.",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_14038.png
"**<https://s.mj.run/D3qMwxqi-K0> face portrait, cgi owl blended human, feathers made of multicolored neon dripping paint, melting paint, octane rendered, cinematic dim lighting, 8k, hyper realistic, extremely detailed, --ar 8:10** - Upscaled by <@423504418445590529> (relaxed)",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_4505.png
****retro-futuristic impossible asymmetrical soviet brutalist random architecture utopia plants everywhere weird bizarre unique raygun gothic style crowded maximalist highly detailed environment perspective vanishing point horizon octane render sunset golden hour.  --aspect 9:21** - <@986404200177094667> (relaxed),D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_28565.png
"**<https://s.mj.run/dkroHNL9rDo> ghostly psychedelic fractal clouds in night sky over bubbling black oil sea, Egyptian funerary boat, mist, cinematic, establishing shot, 8k, octane render :: orange, teal :: --ar 4:3** - Upscaled by <@713319244347211797>",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_25000.png
"**<https://s.mj.run/LLemIHx0A1s> A full body shot of a tabby cat, --iw 1.5 --fast** - <@873483547866976256> (relaxed)",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_26671.png
"**the face behind the mask, portrait, by Karel Thole and Mike Mignola --ar 2:3** - <@977252506335858758> (relaxed)",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_24722.png
**scary screaming woman with massive gaping mouth** - <@988372478797709322>,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_9725.png
"**<https://s.mj.run/SOIM2XkaqcM> god of war valkyrie, statue of liberty, ruins background, octane render -- ar 16:9** - <@985987293141684224>",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_28619.png
"**<https://s.mj.run/jPSw0sMmxUY> stunning devil of hell:: photography of a demon wrapped in a silk sarong in the wind, anime waifu style character, clean soft lighting, backlit beautiful face, clean brush stroke, 8k character concept art, by WLOP and artgerm, 3d, --ar 2:3 --stop 80 --no white --iw 10000** - <@688517415285555389>",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_24898.png
"**mysterious space and time, by Karel Thole and Mike Mignola --ar 2:3** - Upscaled by <@977252506335858758> (relaxed)",D:\My Work - Personal\Genevieve\Preprocessed\Sorted\512x512\image_19493.png
